VERTEX_SE3:QUAT 315 147.51 270 0 0 0 0.735047 0.678016
VERTEX_SE3:QUAT 316 147.354 271.353 0 0 0 0.759128 0.650942
VERTEX_SE3:QUAT 317 147.1 272.684 0 0 0 0.780483 0.625176
VERTEX_SE3:QUAT 318 146.859 274.011 0 0 0 0.757063 0.653342
VERTEX_SE3:QUAT 319 146.647 275.324 0 0 0 0.761855 0.647748
VERTEX_SE3:QUAT 320 146.427 276.667 0 0 0 0.761764 0.647854
VERTEX_SE3:QUAT 321 146.16 277.974 0 0 0 0.787186 0.616715
VERTEX_SE3:QUAT 322 145.89 279.359 0 0 0 0.78143 0.623993
VERTEX_SE3:QUAT 323 145.555 280.658 0 0 0 0.793219 0.608936
VERTEX_SE3:QUAT 324 145.3 281.988 0 0 0 0.736692 0.676228
VERTEX_SE3:QUAT 325 145.158 283.309 0 0 0 0.770236 0.637759
VERTEX_SE3:QUAT 326 144.908 284.633 0 0 0 0.745749 0.666227
VERTEX_SE3:QUAT 327 144.682 285.952 0 0 0 0.782105 0.623146
VERTEX_SE3:QUAT 328 144.374 287.274 0 0 0 0.790077 0.613007
VERTEX_SE3:QUAT 329 144.044 288.642 0 0 0 0.765989 0.642853
VERTEX_SE3:QUAT 330 143.847 289.967 0 0 0 0.776025 0.630702
VERTEX_SE3:QUAT 331 143.649 291.286 0 0 0 0.759015 0.651073
